TYPE_ENG,COD_OPER_OPER,LIB_OPER,REMBPPRINCIPAL,REMBECHOIRINT,CREDIT,NUM_TR,ACTIVITE,DAT_ECH_ECHCD,AGENCE,COD_PRD_PRD,NAT_RESS,CAT_FOND,TYP_FOND,AGENT_ECO,CREANCE,SCLAS_SEGMENT,TERME,DAT_REMB_RMBINV,CLASSE
INV,1418,Règlement forcé des impayés,593220,279590,3,3,112GG52,31/12/2021,116,2142,1,1,1,26,0.0,61.0,M,17/01/2022,0.0
INV,1417,Règlement des impayés,593220,271415,3,3,112GG52,31/01/2022,116,2142,1,1,1,26,0.0,61.0,M,08/02/2022,0.0
INV,1415,Règlement des échéances,593220,236750,3,3,112GG52,28/02/2022,116,2142,1,1,1,26,0.0,61.0,M,03/03/2022,0.0
INV,1415,Règlement des échéances,593220,258095,3,3,112GG52,31/03/2022,116,2142,1,1,1,26,0.0,61.0,M,31/03/2022,0.0
INV,1415,Règlement des échéances,593220,244683,3,3,112GG52,30/04/2022,116,2142,1,1,1,26,0.0,61.0,M,10/05/2022,0.0
INV,1415,Règlement des échéances,593220,247344,3,3,112GG52,31/05/2022,116,2142,1,1,1,26,0.0,61.0,M,01/06/2022,0.0
INV,1415,Règlement des échéances,593220,241441,3,3,112GG52,30/06/2022,116,2142,1,1,1,26,0.0,61.0,M,05/07/2022,0.0
INV,1415,Règlement des échéances,593220,252823,3,3,112GG52,31/07/2022,116,2142,1,1,1,26,0.0,61.0,M,05/08/2022,0.0
INV,1415,Règlement des échéances,593220,247159,3,3,112GG52,31/08/2022,116,2142,1,1,1,26,0.0,61.0,M,01/09/2022,0.0
INV,1415,Règlement des échéances,593220,233693,3,3,112GG52,30/09/2022,116,2142,1,1,1,26,0.0,61.0,M,30/09/2022,0.0
INV,1415,Règlement des échéances,593220,235594,3,3,112GG52,31/10/2022,116,2142,1,1,1,26,0.0,61.0,M,31/10/2022,0.0
INV,1415,Règlement des échéances,593220,226150,3,3,112GG52,30/11/2022,116,2142,1,1,1,26,0.0,61.0,M,30/11/2022,0.0
INV,1418,Règlement forcé des impayés,0,1555237,1,1,710DK29,31/03/2021,47,2358,1,1,1,15,1.0,51.0,M,22/06/2022,1.0
INV,1418,Règlement forcé des impayés,0,2217901,1,1,710DK29,30/06/2021,47,2358,1,1,1,15,1.0,51.0,M,22/06/2022,1.0
INV,1418,Règlement forcé des impayés,0,2198162,1,1,710DK29,30/09/2021,47,2358,1,1,1,15,1.0,51.0,M,22/06/2022,1.0
INV,1418,Règlement forcé des impayés,0,2140325,1,1,710DK29,31/12/2021,47,2358,1,1,1,15,1.0,51.0,M,22/06/2022,1.0
INV,1418,Règlement forcé des impayés,6250000,317821,1,1,710DK29,31/03/2022,47,2358,1,1,1,15,1.0,51.0,M,01/07/2022,1.0
INV,1418,Règlement forcé des impayés,0,1888300,1,1,710DK29,31/03/2022,47,2358,1,1,1,15,1.0,51.0,M,27/06/2022,1.0
INV,1418,Règlement forcé des impayés,1527778,313112,1,1,410DG24,28/02/2021,130,2150,1,1,1,15,0.0,51.0,M,10/03/2021,0.0
INV,1416,Règlement forcé des échéances,1527778,517091,1,1,410DG24,31/03/2021,130,2150,1,1,1,15,0.0,51.0,M,05/04/2021,0.0
INV,1416,Règlement forcé des échéances,1527778,486113,1,1,410DG24,30/04/2021,130,2150,1,1,1,15,0.0,51.0,M,04/05/2021,0.0
INV,1416,Règlement forcé des échéances,1527778,488411,1,1,410DG24,31/05/2021,130,2150,1,1,1,15,0.0,51.0,M,01/06/2021,0.0
INV,1416,Règlement forcé des échéances,1527778,458333,1,1,410DG24,30/06/2021,130,2150,1,1,1,15,0.0,51.0,M,02/07/2021,0.0
INV,1416,Règlement forcé des échéances,1527778,459218,1,1,410DG24,31/07/2021,130,2150,1,1,1,15,0.0,51.0,M,03/08/2021,0.0
INV,1416,Règlement forcé des échéances,1527778,445589,1,1,410DG24,31/08/2021,130,2150,1,1,1,15,0.0,51.0,M,06/09/2021,0.0
INV,1416,Règlement forcé des échéances,1527778,415733,1,1,410DG24,30/09/2021,130,2150,1,1,1,15,0.0,51.0,M,05/10/2021,0.0
INV,1416,Règlement forcé des échéances,1527778,414409,1,1,410DG24,31/10/2021,130,2150,1,1,1,15,0.0,51.0,M,03/11/2021,0.0
INV,1418,Règlement forcé des impayés,1527778,399933,1,1,410DG24,30/11/2021,130,2150,1,1,1,15,0.0,51.0,M,20/12/2021,0.0
INV,1416,Règlement forcé des échéances,1527778,384808,1,1,410DG24,31/12/2021,130,2150,1,1,1,15,0.0,51.0,M,04/01/2022,0.0
INV,1416,Règlement forcé des échéances,0,98715543,57,2,110KK70,31/01/2021,10,2141,1,1,1,15,1.0,,C,01/02/2021,1.0
INV,1416,Règlement forcé des échéances,0,44727857,57,2,110KK70,28/02/2021,10,2141,1,1,1,15,1.0,,C,26/02/2021,1.0
INV,1418,Règlement forcé des impayés,0,50124089,57,2,110KK70,31/03/2021,10,2141,1,1,1,15,1.0,,C,01/04/2021,1.0
INV,1418,Règlement forcé des impayés,6052500,2604874,1,10,140DG24,31/12/2020,20,2140,1,1,1,15,4.0,41.0,L,07/04/2021,4.0
INV,1416,Règlement forcé des échéances,0,6481851,8,1,300GG50,28/02/2021,45,2358,1,1,1,15,0.0,41.0,L,09/03/2021,0.0
INV,1417,Règlement des impayés,0,8211544,8,1,300GG50,31/05/2021,45,2358,1,1,1,15,0.0,41.0,L,22/06/2021,0.0
INV,1416,Règlement forcé des échéances,0,8194814,8,1,300GG50,31/08/2021,45,2358,1,1,1,15,0.0,41.0,L,06/09/2021,0.0
INV,1418,Règlement forcé des impayés,0,8120907,8,1,300GG50,30/11/2021,45,2358,1,1,1,15,0.0,41.0,L,15/12/2021,0.0
INV,1418,Règlement forcé des impayés,0,8106483,8,1,300GG50,28/02/2022,45,2358,1,1,1,15,0.0,41.0,L,29/04/2022,0.0
INV,1417,Règlement des impayés,0,8319883,8,1,300GG50,31/05/2022,45,2358,1,1,1,15,0.0,41.0,L,28/07/2022,0.0
INV,1416,Règlement forcé des échéances,0,8818370,8,1,300GG50,31/08/2022,45,2358,1,1,1,15,0.0,41.0,L,31/08/2022,0.0
INV,1416,Règlement forcé des échéances,0,8944961,8,1,300GG50,30/11/2022,45,2358,1,1,1,15,0.0,41.0,L,01/12/2022,0.0
INV,1415,Règlement des échéances,3750000,1157412,2,1,300GG50,31/08/2022,47,2358,1,1,1,15,0.0,51.0,M,31/08/2022,0.0
INV,1415,Règlement des échéances,3750000,1090168,2,1,300GG50,30/11/2022,47,2358,1,1,1,15,0.0,51.0,M,30/11/2022,0.0
INV,1416,Règlement forcé des échéances,0,18266666,1,1,420DJ27,28/02/2021,58,2358,1,1,1,15,1.0,41.0,L,02/03/2021,1.0
INV,1416,Règlement forcé des échéances,0,28325776,1,1,420DJ27,31/05/2021,58,2358,1,1,1,15,1.0,41.0,L,07/06/2021,1.0
INV,1415,Règlement des échéances,0,28417777,1,1,420DJ27,31/08/2021,58,2358,1,1,1,15,1.0,41.0,L,31/08/2021,1.0
INV,1415,Règlement des échéances,0,28058333,1,1,420DJ27,30/11/2021,58,2358,1,1,1,15,1.0,41.0,L,08/12/2021,1.0
INV,1416,Règlement forcé des échéances,0,27690001,1,1,420DJ27,28/02/2022,58,2358,1,1,1,15,1.0,41.0,L,02/03/2022,1.0
INV,1415,Règlement des échéances,0,28387111,1,1,420DJ27,31/05/2022,58,2358,1,1,1,15,1.0,41.0,L,06/06/2022,1.0
INV,1416,Règlement forcé des échéances,0,30288445,1,1,420DJ27,31/08/2022,58,2358,1,1,1,15,1.0,41.0,L,08/09/2022,1.0
INV,1418,Règlement forcé des impayés,0,30716673,1,1,420DJ27,30/11/2022,58,2358,1,1,1,15,1.0,41.0,L,09/12/2022,1.0
INV,1416,Règlement forcé des échéances,423729,251458,1,1,651GG51,28/02/2021,65,2142,1,1,1,26,1.0,61.0,M,02/03/2021,1.0
INV,1416,Règlement forcé des échéances,423729,227078,1,1,651GG51,31/03/2021,65,2142,1,1,1,26,1.0,61.0,M,01/04/2021,1.0
INV,1415,Règlement des échéances,423729,215964,1,1,651GG51,30/04/2021,65,2142,1,1,1,26,1.0,61.0,M,03/05/2021,1.0
INV,1417,Règlement des impayés,423729,221407,1,1,651GG51,31/05/2021,65,2142,1,1,1,26,1.0,61.0,M,08/06/2021,1.0
INV,1417,Règlement des impayés,423729,237162,1,1,651GG51,30/06/2021,65,2142,1,1,1,26,1.0,61.0,M,09/11/2021,1.0
INV,1417,Règlement des impayés,423729,246620,1,1,651GG51,31/07/2021,65,2142,1,1,1,26,1.0,61.0,M,07/01/2022,1.0
INV,1417,Règlement des impayés,423729,236421,1,1,651GG51,31/08/2021,65,2142,1,1,1,26,1.0,61.0,M,07/01/2022,1.0
INV,1417,Règlement des impayés,423729,218501,1,1,651GG51,30/09/2021,65,2142,1,1,1,26,1.0,61.0,M,07/01/2022,1.0
INV,1417,Règlement des impayés,423729,214476,1,1,651GG51,31/10/2021,65,2142,1,1,1,26,1.0,61.0,M,07/01/2022,1.0
INV,1417,Règlement des impayés,423729,197549,1,1,651GG51,30/11/2021,65,2142,1,1,1,26,1.0,61.0,M,07/01/2022,1.0
INV,1416,Règlement forcé des échéances,423729,192198,1,1,651GG51,31/12/2021,65,2142,1,1,1,26,1.0,61.0,M,10/01/2022,1.0
INV,1418,Règlement forcé des impayés,423729,189934,1,1,651GG51,31/01/2022,65,2142,1,1,1,26,1.0,61.0,M,08/02/2022,1.0
INV,1416,Règlement forcé des échéances,423729,165584,1,1,651GG51,28/02/2022,65,2142,1,1,1,26,1.0,61.0,M,09/03/2022,1.0
INV,1416,Règlement forcé des échéances,423729,180433,1,1,651GG51,31/03/2022,65,2142,1,1,1,26,1.0,61.0,M,05/04/2022,1.0
INV,1417,Règlement des impayés,423729,179300,1,1,651GG51,30/04/2022,65,2142,1,1,1,26,1.0,61.0,M,09/06/2022,1.0
INV,1416,Règlement forcé des échéances,423729,172748,1,1,651GG51,31/05/2022,65,2142,1,1,1,26,1.0,61.0,M,10/06/2022,1.0
INV,1417,Règlement des impayés,423729,189333,1,1,651GG51,30/06/2022,65,2142,1,1,1,26,1.0,61.0,M,05/10/2022,1.0
INV,1417,Règlement des impayés,423729,190724,1,1,651GG51,31/07/2022,65,2142,1,1,1,26,1.0,61.0,M,05/10/2022,1.0
INV,1418,Règlement forcé des impayés,423729,181184,1,1,651GG51,31/08/2022,65,2142,1,1,1,26,1.0,61.0,M,11/10/2022,1.0
INV,1418,Règlement forcé des impayés,423729,165187,1,1,651GG51,30/09/2022,65,2142,1,1,1,26,1.0,61.0,M,11/10/2022,1.0
INV,1418,Règlement forcé des impayés,3125000,366556,1,1,211FF45,31/01/2021,34,2358,1,1,1,15,0.0,51.0,M,18/02/2021,0.0
INV,1415,Règlement des échéances,3125000,921675,1,1,211FF45,30/04/2021,34,2358,1,1,1,15,0.0,51.0,M,30/04/2021,0.0
INV,1416,Règlement forcé des échéances,3125000,894817,1,1,211FF45,31/07/2021,34,2358,1,1,1,15,0.0,51.0,M,03/08/2021,0.0
INV,1416,Règlement forcé des échéances,3125000,832286,1,1,211FF45,31/10/2021,34,2358,1,1,1,15,0.0,51.0,M,02/11/2021,0.0
INV,1418,Règlement forcé des impayés,3125000,775851,1,1,211FF45,31/01/2022,34,2358,1,1,1,15,0.0,51.0,M,09/02/2022,0.0
INV,1416,Règlement forcé des échéances,3125000,678443,1,1,211FF45,30/04/2022,34,2358,1,1,1,15,0.0,51.0,M,29/04/2022,0.0
INV,1415,Règlement des échéances,3125000,668704,1,1,211FF45,31/07/2022,34,2358,1,1,1,15,0.0,51.0,M,01/08/2022,0.0
INV,1416,Règlement forcé des échéances,3125000,630822,1,1,211FF45,31/10/2022,34,2358,1,1,1,15,0.0,51.0,M,02/11/2022,0.0
INV,1416,Règlement forcé des échéances,1527778,370009,1,1,410DG24,31/01/2022,130,2150,1,1,1,15,0.0,51.0,M,04/02/2022,0.0
INV,1416,Règlement forcé des échéances,1527778,319120,1,1,410DG24,28/02/2022,130,2150,1,1,1,15,0.0,51.0,M,03/03/2022,0.0
INV,1416,Règlement forcé des échéances,1527778,340407,1,1,410DG24,31/03/2022,130,2150,1,1,1,15,0.0,51.0,M,04/04/2022,0.0
INV,1416,Règlement forcé des échéances,1527778,315104,1,1,410DG24,30/04/2022,130,2150,1,1,1,15,0.0,51.0,M,06/05/2022,0.0
INV,1415,Règlement des échéances,1527778,311083,1,1,410DG24,31/05/2022,130,2150,1,1,1,15,0.0,51.0,M,02/06/2022,0.0
INV,1416,Règlement forcé des échéances,1527778,295370,1,1,410DG24,30/06/2022,130,2150,1,1,1,15,0.0,51.0,M,05/07/2022,0.0
INV,1416,Règlement forcé des échéances,1527778,300204,1,1,410DG24,31/07/2022,130,2150,1,1,1,15,0.0,51.0,M,11/08/2022,0.0
INV,1418,Règlement forcé des impayés,1527778,294857,1,1,410DG24,31/08/2022,130,2150,1,1,1,15,0.0,51.0,M,15/09/2022,0.0
INV,1416,Règlement forcé des échéances,1527778,260370,1,1,410DG24,30/09/2022,130,2150,1,1,1,15,0.0,51.0,M,05/10/2022,0.0
INV,1416,Règlement forcé des échéances,1527778,253223,1,1,410DG24,31/10/2022,130,2150,1,1,1,15,0.0,51.0,M,04/11/2022,0.0
INV,1416,Règlement forcé des échéances,1527778,233559,1,1,410DG24,30/11/2022,130,2150,1,1,1,15,0.0,51.0,M,05/12/2022,0.0
INV,1416,Règlement forcé des échéances,25000000,6815360,1,1,190GG51,30/04/2021,50,2358,1,1,1,15,3.0,41.0,M,23/04/2021,3.0
INV,1416,Règlement forcé des échéances,25000000,7908592,1,1,190GG51,31/07/2021,50,2358,1,1,1,15,3.0,41.0,M,15/07/2021,3.0
INV,1416,Règlement forcé des échéances,423729,212599,1,1,111GG52,31/08/2021,19,2142,1,1,1,26,1.0,61.0,M,06/09/2021,1.0
INV,1416,Règlement forcé des échéances,423729,201368,1,1,111GG52,30/09/2021,19,2142,1,1,1,26,1.0,61.0,M,04/10/2021,1.0
INV,1416,Règlement forcé des échéances,423729,203966,1,1,111GG52,31/10/2021,19,2142,1,1,1,26,1.0,61.0,M,01/11/2021,1.0
INV,1416,Règlement forcé des échéances,423729,193410,1,1,111GG52,30/11/2021,19,2142,1,1,1,26,1.0,61.0,M,02/12/2021,1.0
INV,1416,Règlement forcé des échéances,423729,196122,1,1,111GG52,31/12/2021,19,2142,1,1,1,26,1.0,61.0,M,04/01/2022,1.0
INV,1416,Règlement forcé des échéances,423729,192199,1,1,111GG52,31/01/2022,19,2142,1,1,1,26,1.0,61.0,M,02/02/2022,1.0
INV,1418,Règlement forcé des impayés,423729,183240,1,1,111GG52,28/02/2022,19,2142,1,1,1,26,1.0,61.0,M,09/05/2022,1.0
INV,1417,Règlement des impayés,423729,203720,1,1,111GG52,31/03/2022,19,2142,1,1,1,26,1.0,61.0,M,30/06/2022,1.0
INV,1418,Règlement forcé des impayés,15488108,4511892,9,3,110KK70,31/12/2020,120,2141,1,1,1,15,1.0,31.0,C,04/01/2021,1.0
INV,1418,Règlement forcé des impayés,66980906,13019094,9,3,110KK70,31/12/2020,120,2141,1,1,1,15,1.0,31.0,C,29/03/2021,1.0
INV,1418,Règlement forcé des impayés,83715028,1284972,9,3,110KK70,31/12/2020,120,2141,1,1,1,15,1.0,31.0,C,05/04/2021,1.0
INV,1418,Règlement forcé des impayés,118541932,1301327,4,9,110KK70,30/09/2020,66,2141,1,1,1,15,0.0,31.0,M,01/02/2021,0.0
INV,1418,Règlement forcé des impayés,118541933,1301327,4,9,110KK70,30/09/2020,66,2141,1,1,1,15,0.0,31.0,M,01/02/2021,0.0
INV,1418,Règlement forcé des impayés,118541932,1301327,4,9,110KK70,30/09/2020,66,2141,1,1,1,15,0.0,31.0,M,01/02/2021,0.0
INV,1418,Règlement forcé des impayés,0,774720,3,1,301KK74,31/01/2021,63,2358,1,1,1,15,1.0,,L,17/02/2021,1.0
INV,1418,Règlement forcé des impayés,0,1971429,3,1,301KK74,30/04/2021,63,2358,1,1,1,15,1.0,,L,10/05/2021,1.0
INV,1418,Règlement forcé des impayés,0,2056135,3,1,301KK74,31/07/2021,63,2358,1,1,1,15,1.0,,L,20/08/2021,1.0
INV,1418,Règlement forcé des impayés,0,2053564,3,1,301KK74,31/10/2021,63,2358,1,1,1,15,1.0,,L,09/11/2021,1.0
INV,1418,Règlement forcé des impayés,4166667,2070503,3,1,301KK74,31/01/2022,63,2358,1,1,1,15,1.0,,L,16/02/2022,1.0
INV,1418,Règlement forcé des impayés,4166667,1920228,3,1,301KK74,30/04/2022,63,2358,1,1,1,15,1.0,,L,18/05/2022,1.0
INV,1418,Règlement forcé des impayés,4166667,2068277,3,1,301KK74,31/07/2022,63,2358,1,1,1,15,1.0,,L,30/09/2022,1.0
INV,1418,Règlement forcé des impayés,4166667,1991108,3,1,301KK74,31/10/2022,63,2358,1,1,1,15,1.0,,L,16/11/2022,1.0
INV,1416,Règlement forcé des échéances,87317400,109093600,4,1,120JJ67,31/07/2021,183,2149,1,1,1,26,0.0,,L,30/07/2021,0.0
INV,1415,Règlement des échéances,91096733,105314267,4,1,120JJ67,31/07/2022,183,2149,1,1,1,26,0.0,,L,02/08/2022,0.0
INV,1416,Règlement forcé des échéances,440678,281089,1,1,220LL75,31/01/2021,50,2150,1,1,1,18,1.0,,M,03/02/2021,1.0
INV,1416,Règlement forcé des échéances,440678,221656,1,1,220LL75,28/02/2021,50,2150,1,1,1,18,1.0,,M,25/02/2021,1.0
INV,1416,Règlement forcé des échéances,440678,242904,1,1,220LL75,31/03/2021,50,2150,1,1,1,18,1.0,,M,25/03/2021,1.0
INV,1416,Règlement forcé des échéances,440678,230944,1,1,220LL75,30/04/2021,50,2150,1,1,1,18,1.0,,M,30/04/2021,1.0
INV,1416,Règlement forcé des échéances,440678,234798,1,1,220LL75,31/05/2021,50,2150,1,1,1,18,1.0,,M,31/05/2021,1.0
INV,1416,Règlement forcé des échéances,440678,223094,1,1,220LL75,30/06/2021,50,2150,1,1,1,18,1.0,,M,01/07/2021,1.0
INV,1416,Règlement forcé des échéances,440678,226461,1,1,220LL75,31/07/2021,50,2150,1,1,1,18,1.0,,M,15/07/2021,1.0
INV,1416,Règlement forcé des échéances,440678,222781,1,1,220LL75,31/08/2021,50,2150,1,1,1,18,1.0,,M,20/08/2021,1.0
INV,1416,Règlement forcé des échéances,440678,210887,1,1,220LL75,30/09/2021,50,2150,1,1,1,18,1.0,,M,24/09/2021,1.0
INV,1416,Règlement forcé des échéances,440678,213453,1,1,220LL75,31/10/2021,50,2150,1,1,1,18,1.0,,M,27/10/2021,1.0
INV,1416,Règlement forcé des échéances,440678,202257,1,1,220LL75,30/11/2021,50,2150,1,1,1,18,1.0,,M,26/11/2021,1.0
INV,1416,Règlement forcé des échéances,440678,204914,1,1,220LL75,31/12/2021,50,2150,1,1,1,18,1.0,,M,22/12/2021,1.0
INV,1416,Règlement forcé des échéances,440678,200647,1,1,220LL75,31/01/2022,50,2150,1,1,1,18,1.0,,M,25/01/2022,1.0
INV,1416,Règlement forcé des échéances,440678,176426,1,1,220LL75,28/02/2022,50,2150,1,1,1,18,1.0,,M,23/02/2022,1.0
INV,1415,Règlement des échéances,440678,192107,1,1,220LL75,31/03/2022,50,2150,1,1,1,18,1.0,,M,31/03/2022,1.0
INV,1415,Règlement des échéances,440678,181941,1,1,220LL75,30/04/2022,50,2150,1,1,1,18,1.0,,M,04/05/2022,1.0
INV,1416,Règlement forcé des échéances,440678,183733,1,1,220LL75,31/05/2022,50,2150,1,1,1,18,1.0,,M,20/05/2022,1.0
INV,1416,Règlement forcé des échéances,440678,178915,1,1,220LL75,30/06/2022,50,2150,1,1,1,18,1.0,,M,28/06/2022,1.0
INV,1416,Règlement forcé des échéances,440678,186856,1,1,220LL75,31/07/2022,50,2150,1,1,1,18,1.0,,M,20/07/2022,1.0
INV,1415,Règlement des échéances,440678,182449,1,1,220LL75,31/08/2022,50,2150,1,1,1,18,1.0,,M,31/08/2022,1.0
INV,1416,Règlement forcé des échéances,440678,172293,1,1,220LL75,30/09/2022,50,2150,1,1,1,18,1.0,,M,28/09/2022,1.0
INV,1416,Règlement forcé des échéances,440678,173472,1,1,220LL75,31/10/2022,50,2150,1,1,1,18,1.0,,M,19/10/2022,1.0
INV,1416,Règlement forcé des échéances,440678,166177,1,1,220LL75,30/11/2022,50,2150,1,1,1,18,1.0,,M,24/11/2022,1.0
INV,1416,Règlement forcé des échéances,440678,167621,1,1,220LL75,31/12/2022,50,2150,1,1,1,18,1.0,,M,09/12/2022,1.0
INV,1415,Règlement des échéances,84746,35225,1,1,330OO91,30/06/2022,96,2150,1,1,1,26,1.0,61.0,M,30/06/2022,1.0
INV,1415,Règlement des échéances,84746,36809,1,1,330OO91,31/07/2022,96,2150,1,1,1,26,1.0,61.0,M,01/08/2022,1.0
INV,1415,Règlement des échéances,84746,35963,1,1,330OO91,31/08/2022,96,2150,1,1,1,26,1.0,61.0,M,31/08/2022,1.0
INV,1417,Règlement des impayés,84746,35141,1,1,330OO91,30/09/2022,96,2150,1,1,1,26,1.0,61.0,M,26/10/2022,1.0
INV,1417,Règlement des impayés,84746,35371,1,1,330OO91,31/10/2022,96,2150,1,1,1,26,1.0,61.0,M,25/11/2022,1.0
INV,1417,Règlement des impayés,84746,50742,1,1,330OO91,28/02/2021,96,2150,1,1,1,26,1.0,61.0,M,25/03/2021,1.0
INV,1418,Règlement forcé des impayés,84746,47858,1,1,330OO91,31/03/2021,96,2150,1,1,1,26,1.0,61.0,M,07/04/2021,1.0
INV,1416,Règlement forcé des échéances,84746,45206,1,1,330OO91,30/04/2021,96,2150,1,1,1,26,1.0,61.0,M,29/04/2021,1.0
INV,1417,Règlement des impayés,84746,47131,1,1,330OO91,31/05/2021,96,2150,1,1,1,26,1.0,61.0,M,25/06/2021,1.0
INV,1418,Règlement forcé des impayés,84746,44700,1,1,330OO91,30/06/2021,96,2150,1,1,1,26,1.0,61.0,M,22/07/2021,1.0
INV,1417,Règlement des impayés,84746,45472,1,1,330OO91,31/07/2021,96,2150,1,1,1,26,1.0,61.0,M,24/08/2021,1.0
INV,1418,Règlement forcé des impayés,84746,44303,1,1,330OO91,31/08/2021,96,2150,1,1,1,26,1.0,61.0,M,14/09/2021,1.0
INV,1418,Règlement forcé des impayés,84746,41840,1,1,330OO91,30/09/2021,96,2150,1,1,1,26,1.0,61.0,M,11/10/2021,1.0
INV,1417,Règlement des impayés,84746,43034,1,1,330OO91,31/10/2021,96,2150,1,1,1,26,1.0,61.0,M,26/11/2021,1.0
INV,1417,Règlement des impayés,84746,40879,1,1,330OO91,30/11/2021,96,2150,1,1,1,26,1.0,61.0,M,27/12/2021,1.0
INV,1416,Règlement forcé des échéances,84746,40227,1,1,330OO91,31/12/2021,96,2150,1,1,1,26,1.0,61.0,M,30/12/2021,1.0
INV,1418,Règlement forcé des impayés,84746,39712,1,1,330OO91,31/01/2022,96,2150,1,1,1,26,1.0,61.0,M,07/02/2022,1.0
INV,1415,Règlement des échéances,84746,34666,1,1,330OO91,28/02/2022,96,2150,1,1,1,26,1.0,61.0,M,28/02/2022,1.0
INV,1415,Règlement des échéances,84746,37765,1,1,330OO91,31/03/2022,96,2150,1,1,1,26,1.0,61.0,M,31/03/2022,1.0
INV,1415,Règlement des échéances,84746,35783,1,1,330OO91,30/04/2022,96,2150,1,1,1,26,1.0,61.0,M,04/05/2022,1.0
INV,1415,Règlement des échéances,84746,36154,1,1,330OO91,31/05/2022,96,2150,1,1,1,26,1.0,61.0,M,31/05/2022,1.0
INV,1418,Règlement forcé des impayés,16443676,3556324,1,1,421DA15,31/03/2021,133,2150,1,1,1,15,0.0,51.0,M,23/09/2021,0.0
INV,1418,Règlement forcé des impayés,11556324,118693,1,1,421DA15,31/03/2021,133,2150,1,1,1,15,0.0,51.0,M,22/10/2021,0.0
INV,1418,Règlement forcé des impayés,5987403,78759,1,1,421DA15,31/03/2022,133,2150,1,1,1,15,0.0,51.0,M,06/09/2022,0.0
INV,1418,Règlement forcé des impayés,22012597,7987403,1,1,421DA15,31/03/2022,133,2150,1,1,1,15,0.0,51.0,M,02/08/2022,0.0
INV,1418,Règlement forcé des impayés,9911653,5935627,1,9,241II60,30/09/2020,34,2141,1,1,1,15,0.0,31.0,L,09/07/2021,0.0
INV,1418,Règlement forcé des impayés,220339,129955,1,1,000000,28/02/2021,12,2150,1,1,1,26,1.0,61.0,M,09/03/2021,1.0
INV,1418,Règlement forcé des impayés,220339,125163,1,1,000000,31/03/2021,12,2150,1,1,1,26,1.0,61.0,M,13/04/2021,1.0
INV,1415,Règlement des échéances,220339,117534,1,1,000000,30/04/2021,12,2150,1,1,1,26,1.0,61.0,M,05/05/2021,1.0
INV,1415,Règlement des échéances,220339,119534,1,1,000000,31/05/2021,12,2150,1,1,1,26,1.0,61.0,M,31/05/2021,1.0
INV,1416,Règlement forcé des échéances,220339,113612,1,1,000000,30/06/2021,12,2150,1,1,1,26,1.0,61.0,M,01/07/2021,1.0
INV,1416,Règlement forcé des échéances,220339,115367,1,1,000000,31/07/2021,12,2150,1,1,1,26,1.0,61.0,M,09/08/2021,1.0
INV,1416,Règlement forcé des échéances,220339,113532,1,1,000000,31/08/2021,12,2150,1,1,1,26,1.0,61.0,M,06/09/2021,1.0
INV,1416,Règlement forcé des échéances,220339,107509,1,1,000000,30/09/2021,12,2150,1,1,1,26,1.0,61.0,M,04/10/2021,1.0
INV,1416,Règlement forcé des échéances,220339,108861,1,1,000000,31/10/2021,12,2150,1,1,1,26,1.0,61.0,M,02/11/2021,1.0
INV,1416,Règlement forcé des échéances,220339,103191,1,1,000000,30/11/2021,12,2150,1,1,1,26,1.0,61.0,M,19/11/2021,1.0
INV,1416,Règlement forcé des échéances,220339,104592,1,1,000000,31/12/2021,12,2150,1,1,1,26,1.0,61.0,M,04/01/2022,1.0
INV,1417,Règlement des impayés,0,7874038,23,9,310KK70,28/02/2021,140,2141,1,1,1,15,0.0,31.0,M,28/04/2021,0.0
INV,1415,Règlement des échéances,0,11802408,23,9,310KK70,31/05/2021,140,2141,1,1,1,15,0.0,31.0,M,31/05/2021,0.0
INV,1415,Règlement des échéances,0,11840742,23,9,310KK70,31/08/2021,140,2141,1,1,1,15,0.0,31.0,M,31/08/2021,0.0
INV,1415,Règlement des échéances,0,11690973,23,9,310KK70,30/11/2021,140,2141,1,1,1,15,0.0,31.0,M,30/11/2021,0.0
INV,1415,Règlement des échéances,0,11537500,23,9,310KK70,28/02/2022,140,2141,1,1,1,15,0.0,31.0,M,28/02/2022,0.0
INV,1415,Règlement des échéances,0,11827964,23,9,310KK70,31/05/2022,140,2141,1,1,1,15,0.0,31.0,M,31/05/2022,0.0
INV,1415,Règlement des échéances,50000000,12620186,23,9,310KK70,31/08/2022,140,2141,1,1,1,15,0.0,31.0,M,08/09/2022,0.0
INV,1415,Règlement des échéances,50000000,11484958,23,9,310KK70,30/11/2022,140,2141,1,1,1,15,0.0,31.0,M,30/11/2022,0.0
INV,1417,Règlement des impayés,0,731398,4,1,812DA15,31/01/2021,156,2358,1,1,1,15,1.0,51.0,L,22/02/2021,1.0
INV,1416,Règlement forcé des échéances,0,1966240,4,1,812DA15,30/04/2021,156,2358,1,1,1,15,1.0,51.0,L,04/05/2021,1.0
INV,1418,Règlement forcé des impayés,0,2078253,4,1,812DA15,31/07/2021,156,2358,1,1,1,15,1.0,51.0,L,30/09/2021,1.0
INV,1418,Règlement forcé des impayés,0,2075734,4,1,812DA15,31/10/2021,156,2358,1,1,1,15,1.0,51.0,L,20/12/2021,1.0
